,id_,institution,post,domaine
20,6058,Futures Group International,Consultant appui au CIDP pour la redaction d'un plan national des Droits Humains,Droit
21,6040,CARE Haiti,Officier(ère) de Développement Economique,Sciences économiques et politiques
22,6038,Secteur prive,Directeur technique,Sciences de l’Ingénieur
23,6049,Compassion International Haiti,Health Specialist Senior,Santé et Professions médicales
24,6066,Global Communities - (formerly CHF),Superviseur de Chantier,Métiers du bâtiment et autres
25,6088,ZL/PIH,Curriculum Development Specialist,Santé et Professions médicales
26,6078,RODEP,Contrôleur d’Exercice de Simulation Communautaire en Gestion des Risques et des Désastre,Environnement et Sciences de la Terre
27,6077,MCI,Chargé de programme et des relations avec le secteur privé,Sciences économiques et politiques
28,6060,Diakonie Katastrophenhilfe,Chargé d’audit institutionnel,"Management/Gestion, Finance, Comptabilité et Commerce"
29,5997,Action Aid,Réceptionniste / point focal pour le dispatching,Secrétariat
30,6056,OHMaSS (PSI-Haïti),Animateur (trice) Ciné Mobile,Sciences Humaines et Sociales
31,6043,Solidarites International,Assistant (e) Responsable de Programme,"Management/Gestion, Finance, Comptabilité et Commerce"
32,5972,Project Medishare for Haiti,Country Director,Santé et Professions médicales
33,6052,CARE Haiti,Manager VSLA et Autonomisation des Femmes,"Management/Gestion, Finance, Comptabilité et Commerce"
34,6053,CARE Haiti,Conseiller en Genre,Sciences Humaines et Sociales
35,6025,MARNDR/PROGEBA,"Spécialiste en programmation, suivi et évaluation",Agriculture – Agroalimentaire
36,5974,MSH,Coordonnateur Logistique / Transport,Transport et Logistique
37,5971,MSPP-Laboratoire National de Santé Publique,Gestionnaire de Base de Données,Santé et Professions médicales
38,5970,CRS,Procurement Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
39,6028,PADF/HAITI,Monitoring and Evaluation Specialist,Sciences économiques et politiques
40,6042,Chemonics International / Projustice,Technical Translator English/French/Creole,Langues et Lettres
41,6041,ZL/PIH,Assistant Finance et Administration,"Management/Gestion, Finance, Comptabilité et Commerce"
42,4865,GOAL Haiti,GIS Officer,Sciences de l’Ingénieur
43,6027,Oxfam Intermon - PAP,Field Manager Food Security,"Management/Gestion, Finance, Comptabilité et Commerce"
44,6010,Medecins du Monde - Suisse,Sage-femme / infirmière sage-femme pour le SONU-B Dufour,Santé et Professions médicales
45,5965,Tetra Tech ARD,Spécialiste de renforcement des capacités principal,"Management/Gestion, Finance, Comptabilité et Commerce"
46,5958,Finn Church Aid,Ingenieur Civil/Resident,Sciences de l’Ingénieur
47,6005,Croix Rouge Allemande,Ingenieur en construction WASH,Sciences de l’Ingénieur
48,5961,Tetra Tech ARD,Chef du Programme (COP),"Management/Gestion, Finance, Comptabilité et Commerce"
0,5963,Tetra Tech ARD,Spécialiste en production agricole,Agriculture – Agroalimentaire
1,5964,Tetra Tech ARD,Agroalimentaire et spécialiste des marchés,Agriculture – Agroalimentaire
2,5967,Tetra Tech ARD,Directeur de la Communication,Communication et Journalisme
3,5966,Tetra Tech ARD,Gestionnaire principal des finances,"Management/Gestion, Finance, Comptabilité et Commerce"
4,5957,Tetra Tech - IHFI,Monitering & Evaluation Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
5,6009,PSC-CC,Coordonnateur de la Plateforme Société Civile sur le Changement Climatique (contrat à temps partiel),Environnement et Sciences de la Terre
6,6047,MSH,consultant national chargé du costing de  la Note Conceptuelle TB/VIH,"Management/Gestion, Finance, Comptabilité et Commerce"
7,6039,CARE Haiti,Data Quality and Information System Officer (DQIS),Sciences économiques et politiques
8,6030,GOAL Haiti,Water Quality assistant,Biologie/Chimie
9,6029,FINCA Haiti S.A.,Manager de produit Prêt Individuel,"Management/Gestion, Finance, Comptabilité et Commerce"
10,6018,GOAL Haiti,DRR Field Agent,Sciences Humaines et Sociales
11,5959,MSH,Chauffeur (Niveau 3),Transport et Logistique
12,5960,MSH,Chauffeur (Niveau 2),Transport et Logistique
13,6012,MSI - KONEKTE,Étude sur la Politique Tarifaire des Produits Agro-alimentaires,Agriculture – Agroalimentaire
14,6037,Oxfam Intermon,Oxfam International Monitoring and Evaluation Coordinator,Sciences économiques et politiques
15,5342,GOAL Haiti,Internal Audit & Donor Compliance Officer,"Management/Gestion, Finance, Comptabilité et Commerce"
16,6003,J/P HRO,Program and Organizational Development (POD) Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
17,6022,Concern Worldwide Haiti,Technicien en Gestion Communautaire de l’Eau - WASH,Sciences Humaines et Sociales
18,5983,USAID|Haiti/AVANSE,Accountant,"Management/Gestion, Finance, Comptabilité et Commerce"
19,5984,USAID|Haiti/AVANSE,Communications Assistant I,Communication et Journalisme
20,5985,USAID|Haiti/AVANSE,Communications Assistant II,Communication et Journalisme
21,5987,USAID|Haiti/AVANSE,Gender Specialist,Sciences Humaines et Sociales
22,5988,USAID|Haiti/AVANSE,GIS Specialist,Sciences Informatiques
23,5989,USAID|Haiti/AVANSE,Designer / Graphic Artist,"Arts, Culture, Design et mode"
24,5990,USAID|Haiti/AVANSE,Illustrator,"Arts, Culture, Design et mode"
25,5991,USAID|Haiti/AVANSE,IT Assistant,Sciences Informatiques
26,5992,USAID|Haiti/AVANSE,M&E Specialist,- - Non-defini - -
27,5994,USAID|Haiti/AVANSE,Management Support Specialist,"Management/Gestion, Finance, Comptabilité et Commerce"
28,5995,USAID|Haiti/AVANSE,Procurement Officer,"Management/Gestion, Finance, Comptabilité et Commerce"
29,5996,USAID|Haiti/AVANSE,Senior Accountant,"Management/Gestion, Finance, Comptabilité et Commerce"
30,5935,Secteur ong,Conseiller de Renforcement des Capacités,Santé et Professions médicales
31,6002,EDM,Chargé de Mission - Accompagnement aux Entrepreneurs,"Management/Gestion, Finance, Comptabilité et Commerce"
32,6001,EDM,Chargé Administratif et Relations Extérieures,"Management/Gestion, Finance, Comptabilité et Commerce"
33,6026,ZL/PIH,Directeur des Opérations Industrielles,Agriculture – Agroalimentaire
34,6007,TECHO - Haiti,Sous-direction de l'Administration et des Finances,"Management/Gestion, Finance, Comptabilité et Commerce"
35,6006,USAID|Haiti/AVANSE,Human Resources Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
36,5980,Mercy Corps Haiti,Business Communication Officer,Communication et Journalisme
37,5981,USAID/LOKAL+,Assistant de Programme,"Management/Gestion, Finance, Comptabilité et Commerce"
38,5982,USAID/LOKAL+,Assistant Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
39,6014,Croix Rouge Americaine,Assistant DRR du Nord,Sciences Humaines et Sociales
40,5998,Oxfam America,Officier(ère) de Programme Livelihoods,Agriculture – Agroalimentaire
41,5999,Oxfam America,Disaster Risks Reduction project Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
42,5979,MSI - KONEKTE,Assistante Administrative,Secrétariat
43,5975,GOAL Haiti,Assistant(e) Administrative,Secrétariat
44,5976,GOAL Haiti,Community Mobilization& Capacity Building Officer,Sciences Humaines et Sociales
45,5973,MSI - KONEKTE,"Expert en Communication, Suivi & Evaluation.","Management/Gestion, Finance, Comptabilité et Commerce"
46,5904,La Source Hotel & Resort,Formation/Emploi,"Tourisme, Hôtellerie et Restauration"
47,5921,Pathfinder International,Responsable Logistique,"Management/Gestion, Finance, Comptabilité et Commerce"
48,5339,MSI - KONEKTE,Coordonnateur (trice) Assistant (e) de la Plateforme de Développement des Compétences en Lecture,Sciences de l’Education
0,5968,REBUILD globally,Community Development Program Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
1,5946,NRECA/PPSELD,Human Ressources Supervisor,"Management/Gestion, Finance, Comptabilité et Commerce"
2,5936,CECI,Developpeur de produits touristiques Haiti - Cap Haitien,"Tourisme, Hôtellerie et Restauration"
3,5937,CECI,Responsable de Marketing et de Web,Sciences Informatiques
4,5924,MSH,Customer Services Logistics Associate,Marketing
5,5978,CRS,M&E Officer -Solino,Sciences économiques et politiques
6,5951,CARE Haiti,Assistant(e) en Gestion de Base de Données (AGBD),Sciences économiques et politiques
7,5950,CARE Haiti,Officier (ère) de Suivi-Evaluation/Education,Sciences économiques et politiques
8,5952,CARE Haiti,Coordonnateur/trice de terrain/Education,Sciences Humaines et Sociales
9,5953,CARE Haiti,M&E Specialist for VSLA and Economic Development,Sciences économiques et politiques
10,5954,CARE Haiti,Agent Communautaire et Pédagogique,Sciences Humaines et Sociales
11,5955,CARE Haiti,Communication Specialist,Communication et Journalisme
12,5956,CARE Haiti,Officier de marketing pour l'entreprise sociale - LIV,Marketing
13,5941,Val d'Or Apparel Manufacturing Haiti S.A,Account Manager,Marketing
14,5916,MARNDR/PTTA,Consultant international pour une formation sur les semences,Agriculture – Agroalimentaire
15,5903,Congrégation de Sainte Croix,Comptable du projet sel,"Management/Gestion, Finance, Comptabilité et Commerce"
16,5933,Oxfam Italie,Secrétaire/comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
17,5969,Mercy Corps Haiti,Logisticien,"Management/Gestion, Finance, Comptabilité et Commerce"
18,5942,IRC,EH MANAGER,Sciences de l’Ingénieur
19,5943,MDM Canada,Infirmière Sage-femme,Santé et Professions médicales
20,5944,MDM Canada,Pédiatre,Santé et Professions médicales
21,5945,Oxfam Intermon,Chauffeur,Transport et Logistique
22,5934,J/P HRO,Supply and Purchasing Coordinator,Transport et Logistique
23,5931,J/P HRO,Adjoint(e) au chef de projet Amélioration des Quartiers,Sciences de l’Ingénieur
24,5925,MSH,Consultant en Inspection et Enregistrement sanitaire,Santé et Professions médicales
25,5885,Tetra Tech - IHFI,Ingenieur Electrique,Métiers du bâtiment et autres
26,5932,CRS-Cayes,M&E Project Officer Wash,Sciences Informatiques
27,5919,UMCOR,WASH Manager,Sciences de l’Ingénieur
28,5914,GRET Haiti,Coordinateur (trice) de projets de développement,Agriculture – Agroalimentaire
29,5949,Diakonie Katastrophenhilfe,Consultant pour la conduite dune analyse des besoins pour le developpement d'un nouveau projet,"Management/Gestion, Finance, Comptabilité et Commerce"
30,5938,MSI - KONEKTE,Chauffeur,Transport et Logistique
31,5939,Global Communities - (formerly CHF),Program Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
32,5940,Croix Rouge Americaine,Health Technical Expert,Santé et Professions médicales
33,5907,FCM/PCM,Chargé de projet sur les finances locales CMRP\DATIP,"Management/Gestion, Finance, Comptabilité et Commerce"
34,5891,CCHC,Coordonnateur local,"Management/Gestion, Finance, Comptabilité et Commerce"
35,5911,MSF B,Responsable Pharmacie mission,Santé et Professions médicales
36,5929,FHI/Humanité & Inclusion_ HI,Chef de projet Soutien aux enfants vulnérables et handicapés face au HIV SIDA,Santé et Professions médicales
37,5915,USAID|Haiti/AVANSE,Director of Information Analysis & Environmental Compliance Unit,Sciences Humaines et Sociales
38,5913,Mercy Corps Haiti,Chargé du Programme Développement Economique,"Management/Gestion, Finance, Comptabilité et Commerce"
39,5890,C2C,Coordonnateur de projet,Santé et Professions médicales
40,5871,MdM-Be,Gynecologue-Obstetricien,Santé et Professions médicales
41,5906,FNGA,Consultant(e) en Evaluation des besoins en matière Psychosociale,"Management/Gestion, Finance, Comptabilité et Commerce"
42,5918,Palladium Haiti Limited S.A.,Senior Programmer,Sciences Informatiques
43,5922,MARNDR/PTTA,Secretaire de Direction,Secrétariat
44,5923,FAO,Agronome Junior,Agriculture – Agroalimentaire
45,5912,CRS-Cayes,Deputy Administration Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
46,5917,Palladium Haiti Limited S.A.,Health Care Data Demand and Use Specialist,Santé et Professions médicales
47,5926,Norwegian Church Aid,Consultant (e) en Gestion des Risques et des Désastres,Agriculture – Agroalimentaire
48,5884,Living Water International,Bookkeeper,"Management/Gestion, Finance, Comptabilité et Commerce"
0,5861,ABT/Shops Plus Project USAID,Health Financing Specialist,Santé et Professions médicales
1,5862,ABT/Shops Plus Project USAID,Public Financial Management Advisor -- Health Finance and Governance,Santé et Professions médicales
2,5930,USAID/LOKAL+,Information Technology Specialist,Sciences Informatiques
3,5927,MSH,Procurement Specialist,"Management/Gestion, Finance, Comptabilité et Commerce"
4,5928,MSH,Procurement Specialist II,"Management/Gestion, Finance, Comptabilité et Commerce"
5,5920,LWR,Auditeur externe,"Management/Gestion, Finance, Comptabilité et Commerce"
6,5905,FNGA,Consultant en Evaluation de Projets,"Management/Gestion, Finance, Comptabilité et Commerce"
7,5895,Plan International-Haiti,Education Specialist,Sciences de l’Education
8,5899,Plan International-Haiti,Monitoring & Evaluation Officer,"Management/Gestion, Finance, Comptabilité et Commerce"
9,5898,Plan International-Haiti,Finance and Operations Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
10,5901,Plan International-Haiti,Project Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
11,5902,Plan International-Haiti,Child Labor and Labor Rights,Droit
12,5840,URC,Deputy Program Operations,Santé et Professions médicales
13,5897,IRC,Officier Psychosocial Trainer Officer,Sciences Humaines et Sociales
14,5900,IRC,Adolescent Girl Assistant,Sciences Humaines et Sociales
15,5722,Plan International-Haiti,Representative of the Comite de Coordination des ONGs (CCO),"Management/Gestion, Finance, Comptabilité et Commerce"
16,5813,ILO / Better Work Haiti,National Officer - Entreprise Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
17,5863,MDM France,Référent Médical  « Réduction de la mortalité maternelle liées aux grossesses non désirées à PAP,Santé et Professions médicales
18,5830,Pathfinder International,Maternal and Neonatal Health Specialist,Santé et Professions médicales
19,5826,Chemonics International / Projustice,Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
20,5825,ACC Construction,Full-Time Heavy Machinery Mechanic on Construction Site,Mécanique
21,5738,Chemonics International / Projustice,Monitoring and Evaluation Expert,Sciences économiques et politiques
22,5739,Chemonics International / Projustice,Reporting/Contracts Expert,"Management/Gestion, Finance, Comptabilité et Commerce"
23,5715,Chemonics International / Projustice,Director of Operations,"Management/Gestion, Finance, Comptabilité et Commerce"
24,5716,Chemonics International / Projustice,Finance Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
25,5883,CRS,Animateur MUSO Plus,Sciences Humaines et Sociales
26,5879,USAID|Haiti/AVANSE,Recruitment Specialist,Sciences Humaines et Sociales
27,5892,Croix Rouge Canadienne,Officier PMER,Sciences Humaines et Sociales
28,5893,Croix Rouge Canadienne,Assistant aux achats,"Management/Gestion, Finance, Comptabilité et Commerce"
