,id_,institution,post,domaine
3126,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
3127,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
3128,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
3129,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
3130,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
3131,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
3132,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
3133,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
3134,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
3135,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
3136,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
3137,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
3138,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
3139,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
3140,12123,MSH,Assistante Administrative,Secrétariat
3141,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
3142,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
3143,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
3144,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
3145,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
3146,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
3147,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
3148,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
3149,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
3150,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
3151,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
3152,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
3153,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
3154,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
3155,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
3156,12077,Secteur ong,Software Developer,- - Non-defini - -
3157,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
3158,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
3159,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
3160,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
3161,12091,HAS,Pharmacien/ne,Santé et Professions médicales
3162,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
3163,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
3164,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
3165,12054,Secteur prive,Brand Manager,Marketing
3166,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
3167,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
3168,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
3169,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
3170,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
3171,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
3172,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
3173,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
3174,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
3175,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
3176,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
3177,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
3178,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
3179,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
3180,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
3181,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
3182,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
3183,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
3184,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
3185,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
3186,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
3187,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
3188,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
3189,12123,MSH,Assistante Administrative,Secrétariat
3190,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
3191,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
3192,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
3193,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
3194,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
3195,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
3196,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
3197,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
3198,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
3199,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
3200,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
3201,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
3202,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
3203,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
3204,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
3205,12077,Secteur ong,Software Developer,- - Non-defini - -
3206,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
3207,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
3208,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
3209,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
3210,12091,HAS,Pharmacien/ne,Santé et Professions médicales
3211,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
3212,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
3213,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
3214,12054,Secteur prive,Brand Manager,Marketing
3215,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
3216,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
3217,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
3218,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
3219,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
3220,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
3221,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
3222,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
3223,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
3224,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
3225,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
3226,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
3227,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
3228,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
3229,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
3230,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
3231,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
3232,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
3233,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
3234,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
3235,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
3236,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
3237,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
3238,12123,MSH,Assistante Administrative,Secrétariat
3239,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
3240,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
3241,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
3242,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
3243,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
3244,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
3245,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
3246,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
3247,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
3248,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
3249,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
3250,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
3251,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
3252,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
3253,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
3254,12077,Secteur ong,Software Developer,- - Non-defini - -
3255,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
3256,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
3257,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
3258,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
3259,12091,HAS,Pharmacien/ne,Santé et Professions médicales
3260,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
3261,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
3262,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
3263,12054,Secteur prive,Brand Manager,Marketing
3264,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
3265,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
3266,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
3267,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
3268,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
3269,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
3270,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
3271,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
3272,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
3273,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
